STATE/UT NAME,AC NO.,AC NAME,CANDIDATE NAME,GENDER,AGE,CATEGORY,PARTY,SYMBOL,GENERAL,POSTAL,TOTAL,OVER VALID VOTES + NOTA,OVER TOTAL ELECTORS,TOTAL ELECTORS
Tamil Nadu,70,GINGEE,15 Thanigaimalai R,MALE,56,GENERAL,ACDP,Tiller,174,0,174,0.08,0.07,242992
Tamil Nadu,70,GINGEE,16 Sridhar G,MALE,43,GENERAL,IND,Capsicum,160,0,160,0.07,0.07,242992
Tamil Nadu,70,GINGEE,17 Mohan A,MALE,54,GENERAL,IND,Balloon,153,0,153,0.07,0.06,242992
Tamil Nadu,70,GINGEE,18 Mohammad Siddiq M H,MALE,45,GENERAL,VTVTK,Pestle and mortar,127,1,128,0.06,0.05,242992
Tamil Nadu,70,GINGEE,19 Gokulraj S,MALE,29,GENERAL,IND,Grapes,105,8,113,0.05,0.05,242992
Tamil Nadu,70,GINGEE,20 Banukumar R,MALE,43,GENERAL,IND,Bucket,82,0,82,0.04,0.03,242992
TURN OUT,,,,,,TOTAL:,,,214504,2148,216652,-,89.16,
Tamil Nadu,71,MAILAM,1 Shanmugam C Ve,MALE,61,GENERAL,ADMK,Two leaves,81436,917,82353,43.52,39.38,209098
Tamil Nadu,71,MAILAM,2 Vijay Niranjan A,MALE,28,GENERAL,TVK,Whistle,51983,329,52312,27.65,25.02,209098
Tamil Nadu,71,MAILAM,3 Venkatesan L,MALE,58,GENERAL,DMDK,Nagara,45726,541,46267,24.45,22.13,209098
Tamil Nadu,71,MAILAM,4 Vidjaivikram S,MALE,37,GENERAL,NTK,Farmer Carrying Plough,4341,42,4383,2.32,2.1,209098
Tamil Nadu,71,MAILAM,5 Siva S,MALE,50,SC,IND,Computer,551,1,552,0.29,0.26,209098
Tamil Nadu,71,MAILAM,6 Gopu V S,MALE,46,GENERAL,IND,Bat,536,1,537,0.28,0.26,209098
Tamil Nadu,71,MAILAM,7 Ranjith Kumar M,MALE,31,SC,BSP,Elephant,361,4,365,0.19,0.17,209098
Tamil Nadu,71,MAILAM,8 Ranjitha V,FEMALE,34,GENERAL,IND,Ship,356,1,357,0.19,0.17,209098
Tamil Nadu,71,MAILAM,9 Vinoth R,MALE,37,GENERAL,TK,Matchbox,332,0,332,0.18,0.16,209098
Tamil Nadu,71,MAILAM,11 Ayyanar N,MALE,53,GENERAL,ACDP,Jackfruit,263,1,264,0.14,0.13,209098
Tamil Nadu,71,MAILAM,12 Tamizharasan M,MALE,33,SC,IND,Pen nib with seven rays,250,2,252,0.13,0.12,209098
Tamil Nadu,71,MAILAM,13 Krishnamurthy K,MALE,43,GENERAL,IND,Diamond,198,0,198,0.1,0.09,209098
Tamil Nadu,71,MAILAM,14 Sundar C,MALE,50,SC,IND,Pressure cooker,133,0,133,0.07,0.06,209098
Tamil Nadu,71,MAILAM,15 Anandhababu M,MALE,40,GENERAL,tavk,Camera,120,1,121,0.06,0.06,209098
Tamil Nadu,71,MAILAM,16 Vijayaganth K,MALE,39,GENERAL,IND,Grapes,97,0,97,0.05,0.05,209098
Tamil Nadu,71,MAILAM,17 Manavalan A,MALE,40,SC,AMGRDMK,Pan,92,1,93,0.05,0.04,209098
Tamil Nadu,71,MAILAM,18 Karvannan K,MALE,38,GENERAL,IND,Electric pole,91,1,92,0.05,0.04,209098
Tamil Nadu,71,MAILAM,19 Suresh Kumar S,MALE,47,SC,INKK,Gas cylinder,81,1,82,0.04,0.04,209098
Tamil Nadu,71,MAILAM,20 Sekar Nayakar I M,MALE,63,GENERAL,AIPTMMK,Coconut farm,57,2,59,0.03,0.03,209098
Tamil Nadu,71,MAILAM,21 Purushothaman K,MALE,34,GENERAL,DMSK,Mike,46,1,47,0.02,0.02,209098
Tamil Nadu,71,MAILAM,22 Divya P,FEMALE,32,GENERAL,NIDP,Spanner,26,0,26,0.01,0.01,209098
TURN OUT,,,,,,TOTAL:,,,187365,1856,189221,-,90.49,
Tamil Nadu,72,TINDIVANAM (SC),1 Vanni Arasu,MALE,55,SC,VCK,Pot,63094,739,63833,32.56,29.11,219300
Tamil Nadu,72,TINDIVANAM (SC),2 Arjunan. P,MALE,56,SC,ADMK,Two leaves,62325,774,63099,32.19,28.77,219300
Tamil Nadu,72,TINDIVANAM (SC),3 Sakthivel. S,MALE,45,SC,TVK,Whistle,60836,323,61159,31.2,27.89,219300
Tamil Nadu,72,TINDIVANAM (SC),4 Pachimuthu. P,MALE,34,SC,NTK,Farmer Carrying Plough,5205,37,5242,2.67,2.39,219300
Tamil Nadu,72,TINDIVANAM (SC),6 Vinoth. S,MALE,44,SC,IND,Bucket,433,2,435,0.22,0.2,219300
Tamil Nadu,72,TINDIVANAM (SC),7 Venkatachalapathy. A,MALE,56,SC,BSP,Elephant,420,2,422,0.22,0.19,219300
Tamil Nadu,72,TINDIVANAM (SC),8 Viswanathan. S.a,MALE,49,SC,IND,Diamond,208,0,208,0.11,0.09,219300
Tamil Nadu,72,TINDIVANAM (SC),9 Mohan. A,MALE,44,SC,MSK,Bat,198,3,201,0.1,0.09,219300
Tamil Nadu,72,TINDIVANAM (SC),10 Pon.sivakumar,MALE,51,SC,IND,Gas cylinder,196,3,199,0.1,0.09,219300
Tamil Nadu,72,TINDIVANAM (SC),11 Devakumaran. E,MALE,33,SC,IND,Kettle,197,1,198,0.1,0.09,219300
Tamil Nadu,72,TINDIVANAM (SC),12 Chandaran. A,MALE,41,SC,IND,Ship,99,0,99,0.05,0.05,219300
Tamil Nadu,72,TINDIVANAM (SC),13 Durkali. N,MALE,36,SC,IND,Toffees,69,9,78,0.04,0.04,219300
Tamil Nadu,72,TINDIVANAM (SC),14 Vanjinathan. C,MALE,49,SC,tavk,Camera,72,2,74,0.04,0.03,219300
Tamil Nadu,72,TINDIVANAM (SC),15 Ramneshwaran. V,MALE,38,SC,TK,Matchbox,65,0,65,0.03,0.03,219300
TURN OUT,,,,,,TOTAL:,,,194121,1905,196026,-,89.39,
Tamil Nadu,73,VANUR (SC),1 Gowtham D,MALE,32,SC,DMK,Rising sun,68418,455,68873,35.85,32.81,209885
Tamil Nadu,73,VANUR (SC),2 Suresh P,MALE,41,SC,TVK,Whistle,61589,250,61839,32.19,29.46,209885
Tamil Nadu,73,VANUR (SC),3 Murugan P,MALE,58,SC,ADMK,Two leaves,53839,354,54193,28.21,25.82,209885
Tamil Nadu,73,VANUR (SC),4 Karikalan B,MALE,28,SC,NTK,Farmer Carrying Plough,4654,43,4697,2.44,2.24,209885
Tamil Nadu,73,VANUR (SC),5 Vetrivel G,MALE,34,SC,IND,Sitar,571,1,572,0.3,0.27,209885
Tamil Nadu,73,VANUR (SC),7 Sakthivel S,MALE,51,SC,tavk,Camera,283,2,285,0.15,0.14,209885
Tamil Nadu,73,VANUR (SC),8 Vinayagamoorthy M,MALE,39,SC,BSP,Elephant,265,0,265,0.14,0.13,209885
Tamil Nadu,73,VANUR (SC),9 Radhika S,FEMALE,33,SC,IND,Balloon,197,0,197,0.1,0.09,209885
Tamil Nadu,73,VANUR (SC),10 Sathyaraman P,MALE,43,SC,IND,Diamond,172,0,172,0.09,0.08,209885
Tamil Nadu,73,VANUR (SC),11 Sivakumar R,MALE,50,SC,IND,Scissors,111,1,112,0.06,0.05,209885
Tamil Nadu,73,VANUR (SC),12 Anandakumar P M,MALE,36,SC,TK,Matchbox,95,0,95,0.05,0.05,209885
Tamil Nadu,73,VANUR (SC),13 Ayyanar E,MALE,40,SC,IND,Chappals,93,0,93,0.05,0.04,209885
Tamil Nadu,73,VANUR (SC),14 Murali M,MALE,44,SC,IND,Electric pole,83,0,83,0.04,0.04,209885
Tamil Nadu,73,VANUR (SC),15 Suresh C V,MALE,41,SC,IND,Bead necklace,67,1,68,0.04,0.03,209885
Tamil Nadu,73,VANUR (SC),16 Thangarasu N,MALE,41,SC,IND,Ship,56,0,56,0.03,0.03,209885
TURN OUT,,,,,,TOTAL:,,,191003,1116,192119,-,91.54,
Tamil Nadu,74,VILUPPURAM,1 Lakshmanan R,MALE,54,GENERAL,DMK,Rising sun,72041,941,72982,33.88,29.67,245994
Tamil Nadu,74,VILUPPURAM,2 Mohanraj N,MALE,42,GENERAL,TVK,Whistle,68287,576,68863,31.97,27.99,245994
Tamil Nadu,74,VILUPPURAM,3 Vijayasureshbabu,FEMALE,54,GENERAL,ADMK,Two leaves,63118,690,63808,29.62,25.94,245994
Tamil Nadu,74,VILUPPURAM,4 Abinaya Ponnivalavan,FEMALE,30,GENERAL,NTK,Farmer Carrying Plough,5690,96,5786,2.69,2.35,245994
Tamil Nadu,74,VILUPPURAM,6 Kumaran R,MALE,52,GENERAL,tavk,Camera,437,3,440,0.2,0.18,245994
Tamil Nadu,74,VILUPPURAM,7 Murugan S,MALE,46,SC,BSP,Elephant,386,4,390,0.18,0.16,245994
Tamil Nadu,74,VILUPPURAM,8 Mohamed Ali Jinna M,MALE,60,GENERAL,IND,Peas,282,0,282,0.13,0.11,245994
Tamil Nadu,74,VILUPPURAM,9 Raghul R,MALE,32,SC,IND,Battery Torch,277,0,277,0.13,0.11,245994
Tamil Nadu,74,VILUPPURAM,10 Lakshmanan R,MALE,58,GENERAL,IND,Cake,243,0,243,0.11,0.1,245994
Tamil Nadu,74,VILUPPURAM,11 Nagarajan P,MALE,48,GENERAL,VTVTK,Pestle and mortar,230,1,231,0.11,0.09,245994
Tamil Nadu,74,VILUPPURAM,12 Lakshmanan R,MALE,46,GENERAL,IND,Gas cylinder,175,0,175,0.08,0.07,245994
Tamil Nadu,74,VILUPPURAM,13 Rajkumar S,MALE,38,GENERAL,IND,Pressure cooker,172,0,172,0.08,0.07,245994
Tamil Nadu,74,VILUPPURAM,14 Arumugam M,MALE,58,GENERAL,IND,Pen nib with seven rays,150,0,150,0.07,0.06,245994
Tamil Nadu,74,VILUPPURAM,15 Lakshmanan K,MALE,43,GENERAL,IND,Diamond,148,0,148,0.07,0.06,245994
Tamil Nadu,74,VILUPPURAM,16 Rayar K,MALE,68,GENERAL,IND,Air conditioner,141,1,142,0.07,0.06,245994
Tamil Nadu,74,VILUPPURAM,17 Vijaya M,FEMALE,40,GENERAL,IND,Gramophone,141,0,141,0.07,0.06,245994
Tamil Nadu,74,VILUPPURAM,18 Vijaya D,FEMALE,52,SC,IND,Capsicum,99,1,100,0.05,0.04,245994
Tamil Nadu,74,VILUPPURAM,19 Raman K,MALE,38,GENERAL,IND,Balloon,94,0,94,0.04,0.04,245994
Tamil Nadu,74,VILUPPURAM,20 Vijaya M,FEMALE,51,GENERAL,IND,Nail cutter,92,1,93,0.04,0.04,245994
Tamil Nadu,74,VILUPPURAM,21 Praveen Kumar R,MALE,26,GENERAL,IND,Gas Stove,84,0,84,0.04,0.03,245994
Tamil Nadu,74,VILUPPURAM,22 Balamurugan N,MALE,49,GENERAL,IND,Coconut farm,75,2,77,0.04,0.03,245994
Tamil Nadu,74,VILUPPURAM,23 Akbar Ali P,MALE,57,GENERAL,IND,Electric pole,63,0,63,0.03,0.03,245994
Tamil Nadu,74,VILUPPURAM,24 Mohan C,MALE,52,SC,IND,Cauliflower,62,0,62,0.03,0.03,245994
Tamil Nadu,74,VILUPPURAM,25 Vijaya K,FEMALE,63,GENERAL,IND,Mike,46,0,46,0.02,0.02,245994
TURN OUT,,,,,,TOTAL:,,,213097,2325,215422,-,87.57,
Tamil Nadu,75,VIKRAVANDI,1 Sivakumar C,MALE,52,GENERAL,PMK,Mango,69028,699,69727,33.33,30.42,229182
Tamil Nadu,75,VIKRAVANDI,2 Vijai Vadivel A,MALE,42,GENERAL,TVK,Whistle,68088,729,68817,32.89,30.03,229182
Tamil Nadu,75,VIKRAVANDI,3 Anniyur Siva @ Sivashanmugam A,MALE,54,GENERAL,DMK,Rising sun,60292,649,60941,29.13,26.59,229182
Tamil Nadu,75,VIKRAVANDI,4 Subha Chandrasekaran A,FEMALE,36,SC,NTK,Farmer Carrying Plough,4895,84,4979,2.38,2.17,229182
Tamil Nadu,75,VIKRAVANDI,5 Settu C,MALE,43,GENERAL,tavk,Camera,585,7,592,0.28,0.26,229182
Tamil Nadu,75,VIKRAVANDI,6 Sivakumar S,MALE,48,GENERAL,IND,Kettle,454,1,455,0.22,0.2,229182
Tamil Nadu,75,VIKRAVANDI,7 Inbarasan G,MALE,35,SC,BSP,Elephant,442,0,442,0.21,0.19,229182
Tamil Nadu,75,VIKRAVANDI,8 Sanmugam B,MALE,27,GENERAL,IND,Diamond,432,0,432,0.21,0.19,229182
Tamil Nadu,75,VIKRAVANDI,10 Ramachandran P,MALE,58,GENERAL,ACDP,Capsicum,342,0,342,0.16,0.15,229182
Tamil Nadu,75,VIKRAVANDI,11 Tamilselvan D,MALE,31,GENERAL,IND,Grapes,287,1,288,0.14,0.13,229182
Tamil Nadu,75,VIKRAVANDI,12 Shanmugam P,MALE,47,GENERAL,IND,Bead necklace,244,0,244,0.12,0.11,229182
Tamil Nadu,75,VIKRAVANDI,13 Gokul Raj B,MALE,27,GENERAL,IND,Balloon,204,1,205,0.1,0.09,229182
Tamil Nadu,75,VIKRAVANDI,14 Stalin D,MALE,47,GENERAL,AJPK,Gas cylinder,190,4,194,0.09,0.08,229182
Tamil Nadu,75,VIKRAVANDI,15 Shanmugam R,MALE,47,GENERAL,IND,Cauliflower,157,1,158,0.08,0.07,229182
Tamil Nadu,75,VIKRAVANDI,16 Selvakumar S,MALE,30,SC,IND,Bucket,152,2,154,0.07,0.07,229182
Tamil Nadu,75,VIKRAVANDI,17 Backiyalakshmi C,FEMALE,26,SC,TK,Matchbox,141,0,141,0.07,0.06,229182
Tamil Nadu,75,VIKRAVANDI,18 Rajaram M,MALE,58,GENERAL,IND,CCTV Camera,127,0,127,0.06,0.06,229182
Tamil Nadu,75,VIKRAVANDI,19 Yeasuraja M,MALE,41,GENERAL,IND,Baby walker,115,0,115,0.05,0.05,229182
Tamil Nadu,75,VIKRAVANDI,20 Sakthivel A,MALE,40,GENERAL,IND,Ship,104,0,104,0.05,0.05,229182
Tamil Nadu,75,VIKRAVANDI,21 Thamizhvengai Ka,MALE,50,GENERAL,DMSK,Football player,103,0,103,0.05,0.04,229182
Tamil Nadu,75,VIKRAVANDI,22 Murugan C,MALE,42,GENERAL,IND,Road roller,75,1,76,0.04,0.03,229182
Tamil Nadu,75,VIKRAVANDI,23 Mohammad Siddiq M H,MALE,45,GENERAL,VTVTK,Pestle and mortar,71,0,71,0.03,0.03,229182
Tamil Nadu,75,VIKRAVANDI,24 Ramachandran A,MALE,34,GENERAL,IND,Chappals,67,1,68,0.03,0.03,229182
Tamil Nadu,75,VIKRAVANDI,25 Prabhakaran D,MALE,36,GENERAL,IND,Electric pole,55,0,55,0.03,0.02,229182
TURN OUT,,,,,,TOTAL:,,,207043,2188,209231,-,91.29,
Tamil Nadu,76,TIRUKKOYILUR,1 Palanisamy S,MALE,64,GENERAL,ADMK,Two leaves,72347,686,73033,33.61,30,243404
Tamil Nadu,76,TIRUKKOYILUR,2 Vijay R Baranibalaaji,MALE,50,GENERAL,TVK,Whistle,72247,501,72748,33.48,29.89,243404
Tamil Nadu,76,TIRUKKOYILUR,3 Dr Pon Gauthamsigamani,MALE,51,GENERAL,DMK,Rising sun,61525,927,62452,28.74,25.66,243404
Tamil Nadu,76,TIRUKKOYILUR,4 Hemarajan K,MALE,39,GENERAL,NTK,Farmer Carrying Plough,5703,88,5791,2.66,2.38,243404
Tamil Nadu,76,TIRUKKOYILUR,5 Ramakrishnan M,MALE,54,GENERAL,IND,Tiller,588,1,589,0.27,0.24,243404
Tamil Nadu,76,TIRUKKOYILUR,6 Vijayamoorthi E,MALE,30,SC,IND,Chappals,570,1,571,0.26,0.23,243404
Tamil Nadu,76,TIRUKKOYILUR,8 Govindhakannan M,MALE,52,GENERAL,BSP,Elephant,373,1,374,0.17,0.15,243404
Tamil Nadu,76,TIRUKKOYILUR,9 Tamilselvam R,MALE,33,GENERAL,tavk,Camera,303,9,312,0.14,0.13,243404
Tamil Nadu,76,TIRUKKOYILUR,10 Ravichandran G,MALE,59,GENERAL,IND,Ship,205,0,205,0.09,0.08,243404
Tamil Nadu,76,TIRUKKOYILUR,11 Gowtham S,MALE,25,GENERAL,IND,Dish antenna,192,0,192,0.09,0.08,243404
Tamil Nadu,76,TIRUKKOYILUR,12 Edwin Abinesh A,MALE,26,GENERAL,IND,Bicycle pump,136,0,136,0.06,0.06,243404
Tamil Nadu,76,TIRUKKOYILUR,13 Prabhakaran V J,MALE,36,GENERAL,IND,Gas cylinder,127,5,132,0.06,0.05,243404
Tamil Nadu,76,TIRUKKOYILUR,14 Selvam K,MALE,55,GENERAL,VTVTK,Pestle and mortar,108,0,108,0.05,0.04,243404
Tamil Nadu,76,TIRUKKOYILUR,15 Palanisamy E,MALE,57,SC,IND,Grapes,92,2,94,0.04,0.04,243404
Tamil Nadu,76,TIRUKKOYILUR,16 Karthick S,MALE,31,GENERAL,IND,Fountain,81,0,81,0.04,0.03,243404
TURN OUT,,,,,,TOTAL:,,,215088,2230,217318,-,89.28,
Tamil Nadu,77,ULUNDURPETTAI,1 Vasanthavel G R,MALE,60,GENERAL,DMK,Rising sun,97584,887,98471,36.34,32.74,300789
Tamil Nadu,77,ULUNDURPETTAI,2 Kumaraguru R,MALE,64,GENERAL,ADMK,Two leaves,95014,1180,96194,35.5,31.98,300789
Tamil Nadu,77,ULUNDURPETTAI,3 Sudhakar M,MALE,39,GENERAL,TVK,Whistle,65739,469,66208,24.43,22.01,300789
Tamil Nadu,77,ULUNDURPETTAI,4 Logeshwari S,FEMALE,30,GENERAL,NTK,Farmer Carrying Plough,6449,76,6525,2.41,2.17,300789
Tamil Nadu,77,ULUNDURPETTAI,6 Manikandan P,MALE,34,GENERAL,IND,Ship,642,0,642,0.24,0.21,300789
Tamil Nadu,77,ULUNDURPETTAI,7 Udhayakumar R,MALE,40,GENERAL,AIPTMMK,Coconut farm,590,0,590,0.22,0.2,300789
Tamil Nadu,77,ULUNDURPETTAI,8 Krishnamoorthy V,MALE,35,GENERAL,IND,Pen nib with seven rays,281,1,282,0.1,0.09,300789
Tamil Nadu,77,ULUNDURPETTAI,9 Ramakrishnan R,MALE,50,GENERAL,IND,Gas cylinder,250,1,251,0.09,0.08,300789
Tamil Nadu,77,ULUNDURPETTAI,10 Senthil P,MALE,45,GENERAL,IND,Violin,215,2,217,0.08,0.07,300789
Tamil Nadu,77,ULUNDURPETTAI,11 Parthiban V,MALE,46,GENERAL,IND,Electric pole,166,4,170,0.06,0.06,300789
Tamil Nadu,77,ULUNDURPETTAI,12 Balakrishnan K,MALE,51,GENERAL,AMM,Letter box,138,2,140,0.05,0.05,300789
Tamil Nadu,77,ULUNDURPETTAI,13 Sasikumar N,MALE,39,GENERAL,IND,Camera,102,8,110,0.04,0.04,300789
Tamil Nadu,77,ULUNDURPETTAI,14 Sankar S,MALE,56,SC,IND,Road roller,78,0,78,0.03,0.03,300789
Tamil Nadu,77,ULUNDURPETTAI,15 Arasan K,MALE,70,SC,IND,Jackfruit,73,0,73,0.03,0.02,300789
TURN OUT,,,,,,TOTAL:,,,268368,2634,271002,-,90.1,
Tamil Nadu,78,RISHIVANDIYAM,1 Karthikeyan K,MALE,48,GENERAL,DMK,Rising sun,88871,840,89711,36.65,32.78,273641
Tamil Nadu,78,RISHIVANDIYAM,2 Ashok Kumar G,MALE,44,GENERAL,TVK,Whistle,84465,384,84849,34.66,31.01,273641
Tamil Nadu,78,RISHIVANDIYAM,3 Chezhiyan P,MALE,56,GENERAL,PMK,Mango,56135,353,56488,23.08,20.64,273641
Tamil Nadu,78,RISHIVANDIYAM,4 Radhika P,FEMALE,32,GENERAL,NTK,Farmer Carrying Plough,7193,54,7247,2.96,2.65,273641
Tamil Nadu,78,RISHIVANDIYAM,5 Senthikumar V N,MALE,59,GENERAL,IND,Ship,1071,0,1071,0.44,0.39,273641
Tamil Nadu,78,RISHIVANDIYAM,6 Selvaraj P,MALE,61,GENERAL,IND,Gas cylinder,800,0,800,0.33,0.29,273641
Tamil Nadu,78,RISHIVANDIYAM,7 Balakrishnan A,MALE,37,SC,BSP,Elephant,575,3,578,0.24,0.21,273641
Tamil Nadu,78,RISHIVANDIYAM,9 Anbumurugan S,MALE,46,GENERAL,IND,Water melon,458,0,458,0.19,0.17,273641
Tamil Nadu,78,RISHIVANDIYAM,10 Sevvantha G K,FEMALE,54,GENERAL,AMM,Letter box,322,0,322,0.13,0.12,273641
Tamil Nadu,78,RISHIVANDIYAM,11 Ranganathan N,MALE,50,SC,AIPTMMK,Coconut farm,302,0,302,0.12,0.11,273641
Tamil Nadu,78,RISHIVANDIYAM,12 Arumugam G,MALE,50,GENERAL,PRJNTIP,Bat,291,0,291,0.12,0.11,273641
Tamil Nadu,78,RISHIVANDIYAM,13 Venkatraman J,MALE,40,GENERAL,NADLMMKLK,Pen nib with seven rays,248,3,251,0.1,0.09,273641
Tamil Nadu,78,RISHIVANDIYAM,14 Karthikeyan A,MALE,49,GENERAL,IND,Calculator,243,1,244,0.1,0.09,273641
Tamil Nadu,78,RISHIVANDIYAM,15 Manikandan C,MALE,42,SC,IND,Scissors,241,0,241,0.1,0.09,273641
Tamil Nadu,78,RISHIVANDIYAM,16 Vinoth S,MALE,37,GENERAL,IND,Frock,208,0,208,0.08,0.08,273641
Tamil Nadu,78,RISHIVANDIYAM,17 Sezhiyan K,MALE,44,GENERAL,IND,Balloon,173,0,173,0.07,0.06,273641
Tamil Nadu,78,RISHIVANDIYAM,18 Sankar R,MALE,34,SC,tavk,Camera,161,0,161,0.07,0.06,273641
Tamil Nadu,78,RISHIVANDIYAM,19 Vijayakumar G,MALE,36,SC,IND,Bread,141,0,141,0.06,0.05,273641
Tamil Nadu,78,RISHIVANDIYAM,20 Gowtham C,MALE,32,GENERAL,IND,Water tank,136,0,136,0.06,0.05,273641
Tamil Nadu,78,RISHIVANDIYAM,21 Raja S,MALE,37,SC,IND,Belt,130,0,130,0.05,0.05,273641
Tamil Nadu,78,RISHIVANDIYAM,22 Karthikeyan V,MALE,41,GENERAL,IND,Cauliflower,125,0,125,0.05,0.05,273641
Tamil Nadu,78,RISHIVANDIYAM,23 Raja K,MALE,42,GENERAL,IND,Bricks,97,1,98,0.04,0.04,273641
Tamil Nadu,78,RISHIVANDIYAM,24 Anbu D,MALE,46,GENERAL,IND,Grapes,90,0,90,0.04,0.03,273641
Tamil Nadu,78,RISHIVANDIYAM,25 Narayanan L,MALE,42,SC,IND,Box,83,0,83,0.03,0.03,273641
Tamil Nadu,78,RISHIVANDIYAM,26 Marikkannu A,MALE,63,GENERAL,IND,Pan,63,0,63,0.03,0.02,273641
TURN OUT,,,,,,TOTAL:,,,243150,1645,244795,-,89.46,
Tamil Nadu,79,SANKARAPURAM,1 Rakesh R,MALE,38,GENERAL,ADMK,Two leaves,79369,881,80250,34.07,30.17,266003
Tamil Nadu,79,SANKARAPURAM,2 Udhayasuriyan T,MALE,62,GENERAL,DMK,Rising sun,75641,1169,76810,32.61,28.88,266003
Tamil Nadu,79,SANKARAPURAM,3 Jagadesan A,MALE,53,SC,TVK,Whistle,67107,517,67624,28.71,25.42,266003
Tamil Nadu,79,SANKARAPURAM,4 Ramesh K,MALE,35,GENERAL,NTK,Farmer Carrying Plough,5509,58,5567,2.36,2.09,266003
Tamil Nadu,79,SANKARAPURAM,5 Ramachandiran M,MALE,47,SC,tavk,Camera,674,3,677,0.29,0.25,266003
Tamil Nadu,79,SANKARAPURAM,6 Manikandan P,MALE,34,GENERAL,IND,Gift pack,579,0,579,0.25,0.22,266003
Tamil Nadu,79,SANKARAPURAM,7 Sudha M,FEMALE,37,SC,BSP,Elephant,541,3,544,0.23,0.2,266003
Tamil Nadu,79,SANKARAPURAM,8 Mayilamparai Mari A,MALE,49,GENERAL,IND,Pan,512,0,512,0.22,0.19,266003
Tamil Nadu,79,SANKARAPURAM,9 Vijay J,MALE,34,GENERAL,IND,Pen nib with seven rays,409,0,409,0.17,0.15,266003
Tamil Nadu,79,SANKARAPURAM,11 Pachaiyappan K,MALE,56,GENERAL,IND,Peas,350,1,351,0.15,0.13,266003
Tamil Nadu,79,SANKARAPURAM,12 Nadarajan K,MALE,67,GENERAL,AIPTMMK,Coconut farm,328,0,328,0.14,0.12,266003
Tamil Nadu,79,SANKARAPURAM,13 Durai Ezhilan P,MALE,49,GENERAL,IND,Electric pole,293,2,295,0.13,0.11,266003
Tamil Nadu,79,SANKARAPURAM,14 Gangasekar A,MALE,42,GENERAL,MSK,Mike,223,0,223,0.09,0.08,266003
Tamil Nadu,79,SANKARAPURAM,15 Mani G,MALE,32,GENERAL,IND,Ring,166,0,166,0.07,0.06,266003
Tamil Nadu,79,SANKARAPURAM,16 Dr.murugu K,MALE,55,SC,IND,Gas cylinder,111,2,113,0.05,0.04,266003
Tamil Nadu,79,SANKARAPURAM,17 Samikkannu M,MALE,45,GENERAL,IND,Gas Stove,112,0,112,0.05,0.04,266003
Tamil Nadu,79,SANKARAPURAM,18 Jayaprakash K,MALE,47,GENERAL,IND,Truck,111,0,111,0.05,0.04,266003
Tamil Nadu,79,SANKARAPURAM,19 Anbazhagan S,MALE,28,GENERAL,IND,Grapes,103,2,105,0.04,0.04,266003
Tamil Nadu,79,SANKARAPURAM,20 Sanniyasi N,MALE,56,SC,VTVTK,Pestle and mortar,100,0,100,0.04,0.04,266003
Tamil Nadu,79,SANKARAPURAM,21 Kavikuil V,FEMALE,26,GENERAL,IND,Ship,97,0,97,0.04,0.04,266003
Tamil Nadu,79,SANKARAPURAM,22 Harun Rasheeth J,MALE,51,SC,IND,Bat,84,3,87,0.04,0.03,266003
Tamil Nadu,79,SANKARAPURAM,23 Vignesh R,MALE,29,GENERAL,IND,Box,85,0,85,0.04,0.03,266003
TURN OUT,,,,,,TOTAL:,,,232875,2653,235528,-,88.54,
Tamil Nadu,80,KALLAKURICHI (SC),1 Arul Vignesh C,MALE,35,SC,TVK,Whistle,80572,560,81132,32.5,28.81,281622
Tamil Nadu,80,KALLAKURICHI (SC),2 Rajeevgandhi S,MALE,41,SC,ADMK,Two leaves,79562,772,80334,32.18,28.53,281622
Tamil Nadu,80,KALLAKURICHI (SC),3 Malathi K,FEMALE,46,SC,VCK,Pot,76696,970,77666,31.11,27.58,281622
Tamil Nadu,80,KALLAKURICHI (SC),4 Nagammal Rajkodi,FEMALE,35,SC,NTK,Farmer Carrying Plough,7379,115,7494,3,2.66,281622
Tamil Nadu,80,KALLAKURICHI (SC),6 Vignesh G,MALE,31,SC,IND,CCTV Camera,649,4,653,0.26,0.23,281622
Tamil Nadu,80,KALLAKURICHI (SC),7 Vasanthakumar S,MALE,27,SC,IND,Ship,412,5,417,0.17,0.15,281622
Tamil Nadu,80,KALLAKURICHI (SC),8 Rajivgandhi P,MALE,41,SC,IND,Balloon,306,2,308,0.12,0.11,281622
Tamil Nadu,80,KALLAKURICHI (SC),9 Selvaraj M,MALE,57,SC,IND,Cot,219,0,219,0.09,0.08,281622
Tamil Nadu,80,KALLAKURICHI (SC),10 Rajivgandhi S,MALE,40,SC,IND,Funnel,196,0,196,0.08,0.07,281622
Tamil Nadu,80,KALLAKURICHI (SC),11 Malathi K,FEMALE,28,SC,IND,Bucket,177,2,179,0.07,0.06,281622
Tamil Nadu,80,KALLAKURICHI (SC),12 Prabu C,MALE,43,SC,IND,Well,145,0,145,0.06,0.05,281622
TURN OUT,,,,,,TOTAL:,,,247160,2466,249626,-,88.64,
Tamil Nadu,81,GANGAVALLI (SC),1 Nallathambi. A,MALE,61,SC,ADMK,Two leaves,72152,1015,73167,37.2,33.51,218375
Tamil Nadu,81,GANGAVALLI (SC),2 Chinnadurai. K,MALE,59,SC,DMK,Rising sun,57619,1144,58763,29.88,26.91,218375
